energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_href,uri,track_album_name,playlist_name,analysis_url,track_id,track_name,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id
0.673,165.921,0.529,gaming,-4.711,0.093,0.366,"Drake, 21 Savage",4,0.175,80,https://api.spotify.com/v1/tracks/3F5CgOj3wFlRv51JsHbxhe,spotify:track:3F5CgOj3wFlRv51JsHbxhe,"Honestly, Nevermind",Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/3F5CgOj3wFlRv51JsHbxhe,3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),2022-06-17,2.41e-06,3cf4iSSKd8ffTncbtKljXw,1,0,218365,0.000307,3F5CgOj3wFlRv51JsHbxhe,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.583,116.624,0.709,gaming,-5.298,0.195,0.533,"Metro Boomin, Future, Chris Brown",4,0.204,79,https://api.spotify.com/v1/tracks/0vjeOZ3Ft5jvAi9SBFJm1j,spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,HEROES & VILLAINS,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/0vjeOZ3Ft5jvAi9SBFJm1j,0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],2022-12-02,2.97e-06,7txGsnDSqVMoRl6RQ9XyZP,0,5,182667,0.138,0vjeOZ3Ft5jvAi9SBFJm1j,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.797,122.011,0.702,gaming,-6.635,0.179,0.0356,"Disclosure, Eliza Doolittle, Rivo",4,0.0557,79,https://api.spotify.com/v1/tracks/0xoYZ45fgTfyQYREZPN7Sa,spotify:track:0xoYZ45fgTfyQYREZPN7Sa,You & Me (Rivo Remix),Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/0xoYZ45fgTfyQYREZPN7Sa,0xoYZ45fgTfyQYREZPN7Sa,You & Me - Rivo Remix,2023-12-22,0.495,3QIGpfgWXKujfMaecgKV9u,0,10,208525,0.583,0xoYZ45fgTfyQYREZPN7Sa,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.681,139.057,0.918,gaming,-4.705,0.0615,0.706,"Dave, Central Cee",4,0.201,79,https://api.spotify.com/v1/tracks/2FDTHlrBguDzQkp7PVj16Q,spotify:track:2FDTHlrBguDzQkp7PVj16Q,Sprinter,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/2FDTHlrBguDzQkp7PVj16Q,2FDTHlrBguDzQkp7PVj16Q,Sprinter,2023-06-01,0,5l0QlaI3wdZpE7ggoO5Rwg,1,1,229133,0.263,2FDTHlrBguDzQkp7PVj16Q,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.753,127.926,0.671,gaming,-6.045,0.177,0.543,"Sonny Fodera, Jazzy, D.O.D",4,0.0298,79,https://api.spotify.com/v1/tracks/3wo3d0I5H8KjkwGvnz8WbB,spotify:track:3wo3d0I5H8KjkwGvnz8WbB,Somedays,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/3wo3d0I5H8KjkwGvnz8WbB,3wo3d0I5H8KjkwGvnz8WbB,Somedays,2024-07-26,1.29e-05,54R5dT9BWKnR2RX9gOFzDK,0,4,207168,0.019,3wo3d0I5H8KjkwGvnz8WbB,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.761,146.003,0.62,gaming,-7.282,0.269,0.194,Jungle,4,0.175,79,https://api.spotify.com/v1/tracks/19kHhX6f6EfLU7rcO3RqjO,spotify:track:19kHhX6f6EfLU7rcO3RqjO,Volcano,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/19kHhX6f6EfLU7rcO3RqjO,19kHhX6f6EfLU7rcO3RqjO,Back On 74,2023-08-11,0.000147,5xnXOCf5aZgZ43DgGN4EDv,0,10,209483,0.207,19kHhX6f6EfLU7rcO3RqjO,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.452,90.026,0.904,gaming,-7.272,0.115,0.613,Tommy Richman,4,0.132,78,https://api.spotify.com/v1/tracks/6jlG8gBPNAgBgoivw2Ig09,spotify:track:6jlG8gBPNAgBgoivw2Ig09,DEVIL IS A LIE,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/6jlG8gBPNAgBgoivw2Ig09,6jlG8gBPNAgBgoivw2Ig09,DEVIL IS A LIE,2024-06-14,0,4WvcBQIZXspq4MYyEPNem2,1,9,130944,0.174,6jlG8gBPNAgBgoivw2Ig09,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.512,96.02,0.803,gaming,-6.871,0.0928,0.435,Bryson Tiller,4,0.066,78,https://api.spotify.com/v1/tracks/57wp7VFnV8X0pSVnYArGeJ,spotify:track:57wp7VFnV8X0pSVnYArGeJ,Whatever She Wants,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/57wp7VFnV8X0pSVnYArGeJ,57wp7VFnV8X0pSVnYArGeJ,Whatever She Wants,2024-02-13,0,60s0PMYFJhe34io9HuyUXf,0,9,161342,0.128,57wp7VFnV8X0pSVnYArGeJ,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.643,139.948,0.831,gaming,-5.002,0.084,0.142,Kendrick Lamar,4,0.11,78,https://api.spotify.com/v1/tracks/77DRzu7ERs0TX3roZcre7Q,spotify:track:77DRzu7ERs0TX3roZcre7Q,euphoria,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/77DRzu7ERs0TX3roZcre7Q,77DRzu7ERs0TX3roZcre7Q,euphoria,2024-04-30,0,32bR4LcEc1PvJEhaKoo4ZN,1,1,383639,0.046,77DRzu7ERs0TX3roZcre7Q,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.567,75.965,0.574,gaming,-7.126,0.258,0.526,"JID, 21 Savage, Baby Tate",4,0.465,78,https://api.spotify.com/v1/tracks/1udwFobQ1JoOdWPQrp2b6u,spotify:track:1udwFobQ1JoOdWPQrp2b6u,The Forever Story (Extended Version),Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/1udwFobQ1JoOdWPQrp2b6u,1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),2022-10-31,0,4rJDCELWL0fjdmN9Gn4f4g,0,7,229938,0.164,1udwFobQ1JoOdWPQrp2b6u,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.593,120.509,0.565,gaming,-5.864,0.215,0.429,d4vd,4,0.0883,78,https://api.spotify.com/v1/tracks/3SAga35lAPYdjj3qyfEsCF,spotify:track:3SAga35lAPYdjj3qyfEsCF,Feel It (From The Original Series “Invincible”),Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/3SAga35lAPYdjj3qyfEsCF,3SAga35lAPYdjj3qyfEsCF,Feel It - From The Original Series “Invincible”,2024-03-28,0,0GHlPN101r1WcuQCwINbI2,1,8,157974,0.0288,3SAga35lAPYdjj3qyfEsCF,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.83,75.023,0.767,gaming,-8.78,0.0582,0.187,Creeds,4,0.206,77,https://api.spotify.com/v1/tracks/3AjSfp5FDvwtMU9XBsbS8j,spotify:track:3AjSfp5FDvwtMU9XBsbS8j,Push Up (Main Edit),Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/3AjSfp5FDvwtMU9XBsbS8j,3AjSfp5FDvwtMU9XBsbS8j,Push Up - Main Edit,2023-03-31,0.836,3v5BP6gPT1nNU9rjs57fF0,1,7,139300,0.209,3AjSfp5FDvwtMU9XBsbS8j,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.523,169.982,0.628,gaming,-8.307,0.219,0.416,Kenya Grace,4,0.0946,77,https://api.spotify.com/v1/tracks/5mjYQaktjmjcMKcUIcqz4s,spotify:track:5mjYQaktjmjcMKcUIcqz4s,Strangers,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/5mjYQaktjmjcMKcUIcqz4s,5mjYQaktjmjcMKcUIcqz4s,Strangers,2023-09-01,0.00274,18ogtNq9F7DmMkNYO6Xb4k,0,11,172965,0.701,5mjYQaktjmjcMKcUIcqz4s,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.934,88.009,0.777,gaming,-0.959,0.275,0.637,"Chase & Status, Stormzy",4,0.254,77,https://api.spotify.com/v1/tracks/3HrHhTWonBqF4mDasi8xvC,spotify:track:3HrHhTWonBqF4mDasi8xvC,BACKBONE,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/3HrHhTWonBqF4mDasi8xvC,3HrHhTWonBqF4mDasi8xvC,BACKBONE,2024-08-08,3.86e-05,364RGa8yL2ZsIWlLoNSzIY,1,2,166449,0.285,3HrHhTWonBqF4mDasi8xvC,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.927,109.952,0.755,gaming,0.254,0.0567,0.702,"xxanteria, isq",4,0.0645,77,https://api.spotify.com/v1/tracks/4VL5XwfATZuAVTW471Wpro,spotify:track:4VL5XwfATZuAVTW471Wpro,FUNKED UP,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/4VL5XwfATZuAVTW471Wpro,4VL5XwfATZuAVTW471Wpro,FUNKED UP - SLOWED,2024-01-19,0.925,4FRxgE6LA2UGJ5yz8diaI9,0,11,115348,0.00288,4VL5XwfATZuAVTW471Wpro,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.62,117.038,0.741,gaming,-5.505,0.0398,0.934,Hozier,4,0.0412,77,https://api.spotify.com/v1/tracks/4IadxL6BUymXlh8RCJJu7T,spotify:track:4IadxL6BUymXlh8RCJJu7T,Unheard,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/4IadxL6BUymXlh8RCJJu7T,4IadxL6BUymXlh8RCJJu7T,Too Sweet,2024-03-22,0.000809,1KZC0cX0qq6hodR9YVgh9F,1,10,251424,0.0295,4IadxL6BUymXlh8RCJJu7T,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.64,130.051,0.537,gaming,-10.441,0.157,0.222,LXNGVX,4,0.104,77,https://api.spotify.com/v1/tracks/7vOmSP2647oNUGGEhWd1cr,spotify:track:7vOmSP2647oNUGGEhWd1cr,Montagem Mysterious Game,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/7vOmSP2647oNUGGEhWd1cr,7vOmSP2647oNUGGEhWd1cr,Montagem Mysterious Game,2023-12-01,0.878,1l8if9zQ8F0MEHVWYrMREe,1,1,103495,0.146,7vOmSP2647oNUGGEhWd1cr,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.963,130.028,0.817,gaming,-3.318,0.312,0.502,"CURSEDEVIL, DJ FKU, Skorde",4,0.0353,77,https://api.spotify.com/v1/tracks/7bxyNLXYaEYaZTxAuQTHlD,spotify:track:7bxyNLXYaEYaZTxAuQTHlD,TUCA DONKA,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/7bxyNLXYaEYaZTxAuQTHlD,7bxyNLXYaEYaZTxAuQTHlD,TUCA DONKA,2023-07-28,0.767,27XmqsKeLyr5jDURAordcd,1,1,75692,0.0683,7bxyNLXYaEYaZTxAuQTHlD,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.556,99.974,0.864,gaming,-7.683,0.112,0.726,Doja Cat,4,0.194,77,https://api.spotify.com/v1/tracks/56y1jOTK0XSvJzVv9vHQBK,spotify:track:56y1jOTK0XSvJzVv9vHQBK,Scarlet,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/56y1jOTK0XSvJzVv9vHQBK,56y1jOTK0XSvJzVv9vHQBK,Paint The Town Red,2023-09-20,3.85e-06,1bBez9PNvkJPW08bU7NYta,0,2,230480,0.255,56y1jOTK0XSvJzVv9vHQBK,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.803,130.028,0.877,gaming,-3.195,0.087,0.795,"S3BZS, Mc Gw, Mc Menor Do Alvorada",4,0.0507,77,https://api.spotify.com/v1/tracks/6njJR3OIp3oA0Kc4aC9Tzf,spotify:track:6njJR3OIp3oA0Kc4aC9Tzf,MONTAGEM - PR FUNK,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/6njJR3OIp3oA0Kc4aC9Tzf,6njJR3OIp3oA0Kc4aC9Tzf,MONTAGEM - PR FUNK,2023-05-01,0.056,2HuMAoXpr6HDryNHipbCpB,1,9,61673,0.734,6njJR3OIp3oA0Kc4aC9Tzf,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.573,140.04,0.911,gaming,-7.43,0.403,0.972,Central Cee,4,0.288,77,https://api.spotify.com/v1/tracks/3LtpKP5abr2qqjunvjlX5i,spotify:track:3LtpKP5abr2qqjunvjlX5i,Doja,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/3LtpKP5abr2qqjunvjlX5i,3LtpKP5abr2qqjunvjlX5i,Doja,2022-07-21,0,6oECjagksATHu2UaclXrq1,1,6,97393,0.38,3LtpKP5abr2qqjunvjlX5i,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.629,130.017,0.848,gaming,-6.198,0.049,0.586,"Gotye, FISHER, Chris Lake, Kimbra, Sante Sansone",4,0.0424,77,https://api.spotify.com/v1/tracks/0agQ9vIV7NP4dntGKLcCXO,spotify:track:0agQ9vIV7NP4dntGKLcCXO,Somebody (2024),Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/0agQ9vIV7NP4dntGKLcCXO,0agQ9vIV7NP4dntGKLcCXO,Somebody (2024),2024-02-09,0.18,5eKQYtDqVmrHPZoKHG1LlH,1,0,153519,0.016,0agQ9vIV7NP4dntGKLcCXO,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.777,108.005,0.58,gaming,-5.69,0.342,0.589,"Kygo, Ava Max",4,0.0655,76,https://api.spotify.com/v1/tracks/0LMwmV37RCmBO2so0szAFs,spotify:track:0LMwmV37RCmBO2so0szAFs,Whatever,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/0LMwmV37RCmBO2so0szAFs,0LMwmV37RCmBO2so0szAFs,Whatever,2024-01-19,0,2DoFm78vsYw31kJRzvIP4l,1,3,178273,0.104,0LMwmV37RCmBO2so0szAFs,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.539,158.105,0.65,gaming,-7.281,0.114,0.253,Rich Amiri,4,0.0561,76,https://api.spotify.com/v1/tracks/69phA1R4gmQsBFRQ3INW8C,spotify:track:69phA1R4gmQsBFRQ3INW8C,Ghetto Fabulous,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/69phA1R4gmQsBFRQ3INW8C,69phA1R4gmQsBFRQ3INW8C,ONE CALL,2023-11-17,2.67e-05,2D1j7mjB55lvygjMmYgTYT,1,1,121399,0.00617,69phA1R4gmQsBFRQ3INW8C,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.672,136.902,0.673,gaming,-8.577,0.193,0.14,"Drake, Yeat",4,0.224,76,https://api.spotify.com/v1/tracks/2YSzYUF3jWqb9YP9VXmpjE,spotify:track:2YSzYUF3jWqb9YP9VXmpjE,For All The Dogs,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/2YSzYUF3jWqb9YP9VXmpjE,2YSzYUF3jWqb9YP9VXmpjE,IDGAF (feat. Yeat),2023-10-06,0.000284,4czdORdCWP9umpbhFXK2fW,1,8,260111,0.0466,2YSzYUF3jWqb9YP9VXmpjE,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.818,125.952,0.687,gaming,-4.221,0.248,0.886,"Alok, Ella Eyre, Kenny Dope, Never Dull",4,0.0778,76,https://api.spotify.com/v1/tracks/7MIhUdNJtaOnDmC5nBC1fb,spotify:track:7MIhUdNJtaOnDmC5nBC1fb,Deep Down (feat. Never Dull),Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/7MIhUdNJtaOnDmC5nBC1fb,7MIhUdNJtaOnDmC5nBC1fb,Deep Down (feat. Never Dull),2022-06-17,0,3KpxpdySrMR2S7noneu1bI,1,0,165753,0.0112,7MIhUdNJtaOnDmC5nBC1fb,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.687,123.01,0.755,gaming,-6.247,0.125,0.381,Doja Cat,4,0.101,76,https://api.spotify.com/v1/tracks/5PyDJG7SQRgWXefgexqIge,spotify:track:5PyDJG7SQRgWXefgexqIge,Scarlet,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/5PyDJG7SQRgWXefgexqIge,5PyDJG7SQRgWXefgexqIge,Agora Hills,2023-09-20,0.000177,1bBez9PNvkJPW08bU7NYta,0,8,265360,0.183,5PyDJG7SQRgWXefgexqIge,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.919,151.221,0.83,gaming,-2.12,0.0757,0.848,Dyan Dxddy,4,0.145,76,https://api.spotify.com/v1/tracks/06PqeO7IInus2yvzsZwZhf,spotify:track:06PqeO7IInus2yvzsZwZhf,CUTE DEPRESSED,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/06PqeO7IInus2yvzsZwZhf,06PqeO7IInus2yvzsZwZhf,CUTE DEPRESSED,2024-02-02,0.748,5qaY84OJqYT635rMGeWBzJ,0,10,96947,0.503,06PqeO7IInus2yvzsZwZhf,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.738,130.0,0.593,gaming,-2.956,0.292,0.591,Eternxlkz,4,0.0351,75,https://api.spotify.com/v1/tracks/2V3hsJU3bTOATih0Fm4aDp,spotify:track:2V3hsJU3bTOATih0Fm4aDp,BRODYAGA FUNK,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/2V3hsJU3bTOATih0Fm4aDp,2V3hsJU3bTOATih0Fm4aDp,BRODYAGA FUNK,2023-11-17,0.968,7EWDvEG6vKIjTBk3rGMtP0,0,11,134785,0.269,2V3hsJU3bTOATih0Fm4aDp,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.81,150.251,0.613,gaming,-6.16,0.137,0.686,"ZWE1HVNDXR, yatashigang",4,0.488,75,https://api.spotify.com/v1/tracks/0EqczV3o6fwksegAavIHpX,spotify:track:0EqczV3o6fwksegAavIHpX,LOVELY BASTARDS,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/0EqczV3o6fwksegAavIHpX,0EqczV3o6fwksegAavIHpX,LOVELY BASTARDS,2023-08-25,0.899,2b3Kiolsu42XiVvhRmTEsM,1,1,116104,0.832,0EqczV3o6fwksegAavIHpX,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.967,149.036,0.628,gaming,-4.068,0.274,0.399,"Marnik, Naeleck, VINAI",4,0.0485,75,https://api.spotify.com/v1/tracks/17NHXI2CJp7KgdcwcDnRx4,spotify:track:17NHXI2CJp7KgdcwcDnRx4,Boyz In Paris (with VINAI),Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/17NHXI2CJp7KgdcwcDnRx4,17NHXI2CJp7KgdcwcDnRx4,Boyz In Paris (with VINAI),2023-07-28,4.67e-05,3FrWieInAhMTL33yALP6H0,1,1,151589,0.0398,17NHXI2CJp7KgdcwcDnRx4,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.897,129.975,0.686,gaming,-7.18,0.153,0.355,"Lil Uzi Vert, sped up nightcore, ARIZONATEARS",4,0.0386,75,https://api.spotify.com/v1/tracks/0FA4wrjDJvJTTU8AepZTup,spotify:track:0FA4wrjDJvJTTU8AepZTup,Watch This (ARIZONATEARS Pluggnb Remix),Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/0FA4wrjDJvJTTU8AepZTup,0FA4wrjDJvJTTU8AepZTup,Watch This - ARIZONATEARS Pluggnb Remix,2023-02-05,0.103,3VvPLpCZR5viLBFTbzm6E1,0,11,163139,0.0103,0FA4wrjDJvJTTU8AepZTup,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.793,120.003,0.696,gaming,-5.733,0.18,0.698,"Tiësto, Tate McRae",4,0.097,75,https://api.spotify.com/v1/tracks/36gcliMRX1vCpgnrZE3dFZ,spotify:track:36gcliMRX1vCpgnrZE3dFZ,DRIVE,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/36gcliMRX1vCpgnrZE3dFZ,36gcliMRX1vCpgnrZE3dFZ,10:35,2023-04-21,3.78e-06,1Pl9ZGXwayXPg5qRVpYo74,1,8,172253,0.0683,36gcliMRX1vCpgnrZE3dFZ,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.781,128.001,0.805,gaming,-7.225,0.0598,0.818,PAWSA,4,0.0434,74,https://api.spotify.com/v1/tracks/6KqM3xmPIDonsTjCSGrrr5,spotify:track:6KqM3xmPIDonsTjCSGrrr5,TOO COOL TO BE CARELESS,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/6KqM3xmPIDonsTjCSGrrr5,6KqM3xmPIDonsTjCSGrrr5,TOO COOL TO BE CARELESS,2024-07-05,0.302,17zk2lz0xesn8Y4YncohZa,0,1,220000,0.002,6KqM3xmPIDonsTjCSGrrr5,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.848,135.048,0.721,gaming,-3.371,0.097,0.774,"Bibi Babydoll, Dj Brunin XM, KZA Produções",4,0.0266,74,https://api.spotify.com/v1/tracks/2JIzOc3HHo4MhiyZzhpBUV,spotify:track:2JIzOc3HHo4MhiyZzhpBUV,Automotivo Bibi Fogosa,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/2JIzOc3HHo4MhiyZzhpBUV,2JIzOc3HHo4MhiyZzhpBUV,Automotivo Bibi Fogosa,2023-11-10,2.11e-06,5YHGz0NvgBlhKefmyhP9zO,1,9,129800,0.26,2JIzOc3HHo4MhiyZzhpBUV,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.742,114.071,0.773,gaming,-3.678,0.0754,0.571,Imagine Dragons,4,0.046,74,https://api.spotify.com/v1/tracks/0HqZX76SFLDz2aW8aiqi7G,spotify:track:0HqZX76SFLDz2aW8aiqi7G,Bones,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/0HqZX76SFLDz2aW8aiqi7G,0HqZX76SFLDz2aW8aiqi7G,Bones,2022-03-11,0,1Q9SnHWPNEjVM0LrBFvJ1q,0,5,165265,0.0206,0HqZX76SFLDz2aW8aiqi7G,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.527,77.499,0.824,gaming,-5.506,0.368,0.212,A$AP Rocky,4,0.118,74,https://api.spotify.com/v1/tracks/5xMjhZKSo8yh5r9b5vrYRr,spotify:track:5xMjhZKSo8yh5r9b5vrYRr,Tailor Swif,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/5xMjhZKSo8yh5r9b5vrYRr,5xMjhZKSo8yh5r9b5vrYRr,Tailor Swif,2024-08-30,0,5r4bE2O6LCLBTjT42RBXwg,1,8,155391,0.149,5xMjhZKSo8yh5r9b5vrYRr,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.655,163.997,0.475,gaming,-7.342,0.375,0.245,"Drake, J. Cole",4,0.33,74,https://api.spotify.com/v1/tracks/7aqfrAY2p9BUSiupwk3svU,spotify:track:7aqfrAY2p9BUSiupwk3svU,For All The Dogs,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/7aqfrAY2p9BUSiupwk3svU,7aqfrAY2p9BUSiupwk3svU,First Person Shooter (feat. J. Cole),2023-10-06,0,4czdORdCWP9umpbhFXK2fW,0,11,247444,0.0306,7aqfrAY2p9BUSiupwk3svU,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.895,125.985,0.762,gaming,-4.562,0.204,0.757,"FISHER, Kita Alexander",4,0.0734,73,https://api.spotify.com/v1/tracks/63HwAAXuSV2tzIUPoHOwZa,spotify:track:63HwAAXuSV2tzIUPoHOwZa,Atmosphere,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/63HwAAXuSV2tzIUPoHOwZa,63HwAAXuSV2tzIUPoHOwZa,Atmosphere,2023-08-11,0.142,5WAQTwGucEJPQLgh235Pbz,1,8,182857,0.00623,63HwAAXuSV2tzIUPoHOwZa,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.915,154.964,0.737,gaming,-2.749,0.084,0.304,"Memphis Cult, Groove Dealers, SPLYXER",4,0.0412,73,https://api.spotify.com/v1/tracks/3K5KXm1uZjiyQk0J7op1xf,spotify:track:3K5KXm1uZjiyQk0J7op1xf,Memphis Cult Vol. 6,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/3K5KXm1uZjiyQk0J7op1xf,3K5KXm1uZjiyQk0J7op1xf,9mm,2023-02-23,2.58e-05,5CZnhiTI3K85wLKwPLNOJB,1,0,86710,0.00322,3K5KXm1uZjiyQk0J7op1xf,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.85,106.036,0.815,gaming,-4.704,0.0245,0.694,"bbno$, Rich Brian",4,0.113,73,https://api.spotify.com/v1/tracks/1golLrmqyxDWedF7YUHCOD,spotify:track:1golLrmqyxDWedF7YUHCOD,eat ya veggies,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/1golLrmqyxDWedF7YUHCOD,1golLrmqyxDWedF7YUHCOD,edamame,2021-10-08,0.000143,5uAILcUFqdFsH5K3Cip47a,0,4,133707,0.0232,1golLrmqyxDWedF7YUHCOD,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.546,118.051,0.76,gaming,-13.092,0.103,0.113,Yeat,4,0.0616,73,https://api.spotify.com/v1/tracks/5NAOhPAZ57eFAXr3qatS6i,spotify:track:5NAOhPAZ57eFAXr3qatS6i,2093,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/5NAOhPAZ57eFAXr3qatS6i,5NAOhPAZ57eFAXr3qatS6i,Breathe,2024-02-16,0.924,1jXYc5gip5tqCTDOotfY5L,1,11,170847,0.0284,5NAOhPAZ57eFAXr3qatS6i,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.86,146.441,0.585,gaming,-5.274,0.18,0.607,Odetari,4,0.116,73,https://api.spotify.com/v1/tracks/06tNJ27nVxbDwhiQMChWyr,spotify:track:06tNJ27nVxbDwhiQMChWyr,GOOD LOYAL THOTS,Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/06tNJ27nVxbDwhiQMChWyr,06tNJ27nVxbDwhiQMChWyr,GOOD LOYAL THOTS,2023-03-15,0.000142,0uj4fkv8FHhc7sZyxMnAAw,1,6,102557,0.0566,06tNJ27nVxbDwhiQMChWyr,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
0.636,75.486,0.654,gaming,-6.904,0.412,0.267,Key Glock,4,0.0845,73,https://api.spotify.com/v1/tracks/5GCU2LJWPzoP8Q6nexs61z,spotify:track:5GCU2LJWPzoP8Q6nexs61z,Glockoma 2 (Deluxe),Top Gaming Tracks,https://api.spotify.com/v1/audio-analysis/5GCU2LJWPzoP8Q6nexs61z,5GCU2LJWPzoP8Q6nexs61z,Let's Go,2023-06-23,0,49vCWZ0yKkRvfetjsYVLnx,1,8,140107,0.00258,5GCU2LJWPzoP8Q6nexs61z,modern,audio_features,37i9dQZF1DWTyiBJ6yEqeu
