energy,tempo,danceability,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,uri,track_id,track_name,instrumentalness,mode,key,duration_ms,acousticness,type,genre,plot
0.583,115.221,0.669,-8.949,0.1,0.271,"Victor Mendivil, Oscar Maydon",4,0.269,83,spotify:track:1cZHUhGz7xJ8c4szDipipd,1cZHUhGz7xJ8c4szDipipd,Mejores Jordans,2.54e-06,1,1,234716,0.603,music,"latin,reggaeton","""Mejores Jordans""는 중간 정도의 에너지를 지닌 곡으로, 리드미컬한 비트가 돋보입니다. 다소 어두운 감정을 느낄 수 있는 발라드적인 요소가 있지만, 댄스하기 좋은 경쾌함도 함께 가지고 있어 흥겨운 분위기를 자아냅니다. 전체적으로는 부드러운 멜로디와 함께 여유로운 느낌을 주며, 듣는 이로 하여금 자연스럽게 몸을 움직이게 만드는 매력이 있습니다."
0.738,169.918,0.841,-7.455,0.0892,0.484,"KAROL G, Peso Pluma",4,0.307,83,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,5RqSsdzTNPX1uzkmlHCFvK,QLONA,0.0,0,7,172798,0.52,music,"latin,reggaeton","""QLONA""는 강렬한 에너지를 지닌 곡으로, 리드미컬한 비트와 함께 경쾌한 댄스 요소가 돋보입니다. 다소 우울한 느낌의 단조 조성이 곡에 깊이를 더하며, 중간 정도의 발랄함을 가진 발라드적 요소가 조화를 이루고 있습니다. 빠른 템포와 적당한 음량 덕분에 파티나 클럽에서 즐기기에 적합한 분위기를 자아냅니다."
0.519,100.025,0.763,-7.426,0.0816,0.804,FloyyMenor,4,0.0636,83,spotify:track:42wdz3j7gstgUuhoFLCXqd,42wdz3j7gstgUuhoFLCXqd,PELIGROSA,6.42e-06,0,6,134930,0.22,music,"latin,reggaeton","""PELIGROSA""는 중간 정도의 에너지를 지닌 곡으로, 경쾌한 리듬과 함께 댄스하기 좋은 분위기를 자아냅니다. 밝은 감정을 주는 발란스와 함께, 약간의 긴장감이 느껴지는 단조의 멜로디가 독특한 매력을 더합니다. 전체적으로는 즐거움과 신비로움을 동시에 느낄 수 있는 곡으로, 파티나 클럽에서 잘 어울릴 것 같습니다."
0.618,126.031,0.853,-10.833,0.0972,0.32,"Lost Frequencies, Tom Odell",4,0.0923,83,spotify:track:4MSj19TwYBLgDFj3ddEeco,4MSj19TwYBLgDFj3ddEeco,Black Friday (pretty like the sun),0.89,1,6,145599,0.633,music,"electronic,techno","""Black Friday (pretty like the sun)""은 전자 음악의 매력을 지닌 곡으로, 중간 정도의 에너지를 바탕으로 경쾌한 리듬을 제공합니다. 댄스하기 좋은 비트와 함께, 약간의 우울함이 느껴지는 멜로디가 조화를 이루며 독특한 분위기를 만들어냅니다. 전체적으로는 밝은 장조로, 청량감과 함께 감성적인 요소가 어우러져 듣는 이에게 깊은 여운을 남깁니다."
0.787,119.996,0.704,-6.751,0.159,0.31,"HUGEL, Topic, Arash, Daecolm",4,0.0462,83,spotify:track:5nPbKG04fhLkIAjcPFaZq7,5nPbKG04fhLkIAjcPFaZq7,I Adore You (feat. Daecolm),0.00538,0,11,214000,0.00926,music,"electronic,techno","""I Adore You""는 강렬한 에너지를 지닌 전자 음악으로, 다소 어두운 분위기를 자아냅니다. 비트는 경쾌하면서도 감정적인 요소가 느껴지며, 댄스하기 좋은 리듬을 제공합니다. 전체적으로는 신비롭고 몽환적인 느낌이 드는 곡으로, 감정의 깊이를 탐구하는 듯한 매력이 있습니다."
0.529,161.989,0.671,-7.226,0.0856,0.203,Juice WRLD,4,0.307,83,spotify:track:4VXIryQMWpIdGgYR4TrjT1,4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,0.000335,1,0,165820,0.0769,music,"hip-hop,melodic","""All Girls Are The Same""는 중간 정도의 에너지를 지닌 곡으로, 감정적으로 다소 어두운 분위기를 전달합니다. 비트는 빠르지만, 발랄한 느낌보다는 차분하고 우울한 감정이 느껴지며, 가사와는 대조적으로 장조의 밝은 음색이 사용되어 복잡한 감정을 자아냅니다. 전체적으로는 댄스하기 좋은 리듬을 가지고 있으나, 그 안에 숨겨진 슬픔이 묻어나는 곡입니다."
0.373,92.718,0.671,-18.064,0.0481,0.732,TOTO,4,0.0323,83,spotify:track:2374M0fQpWi3dLnB54qaLX,2374M0fQpWi3dLnB54qaLX,Africa,8.01e-05,1,9,295893,0.257,music,"rock,classic","""Africa""는 부드러운 록 사운드와 함께 따뜻한 감정을 불러일으키는 곡입니다. 에너지는 중간 정도로, 경쾌하면서도 여유로운 리듬이 특징입니다. 밝은 장조로 구성되어 있어 긍정적인 분위기를 자아내며, 적당한 템포와 댄스 가능성 덕분에 듣는 이로 하여금 자연스럽게 몸을 흔들게 만드는 매력이 있습니다."
0.7,188.386,0.31,-5.678,0.0828,0.763,AC/DC,4,0.047,83,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,08mG3Y1vljYA6bvDt4Wqkj,Back In Black,0.00965,1,9,255493,0.011,music,"rock,classic","""Back In Black""은 강렬한 에너지를 지닌 록 곡으로, 듣는 이에게 힘과 활력을 불어넣습니다. 빠른 템포와 높은 볼륨이 조화를 이루며, 경쾌한 분위기를 자아내지만 댄스하기에는 다소 무거운 느낌이 있습니다. 전체적으로 긍정적인 감정을 전달하는 장조의 멜로디가 특징적이며, 클래식 록의 매력을 잘 살리고 있습니다."
0.741,153.96,0.601,-5.569,0.415,0.441,Justin Bieber,4,0.0478,83,spotify:track:6I3mqTwhRpn34SLVafSH7G,6I3mqTwhRpn34SLVafSH7G,Ghost,2.91e-05,1,2,153190,0.185,music,"pop,soft","""Ghost""는 경쾌한 비트와 함께 감정이 담긴 멜로디가 어우러진 곡입니다. 에너지가 높고 빠른 템포 덕분에 활기찬 느낌을 주지만, 발랄함보다는 약간의 서정적인 분위기가 감돌아 듣는 이에게 깊은 여운을 남깁니다. 전체적으로는 밝은 장조의 조화로 긍정적인 감정을 전하면서도, 다소 복잡한 감정을 느낄 수 있는 곡입니다."
0.713,120.032,0.742,-5.522,0.059,0.879,Maroon 5,4,0.0303,83,spotify:track:4gbVRS8gloEluzf0GzDOFc,4gbVRS8gloEluzf0GzDOFc,Maps,0.0,0,1,189960,0.0205,music,"pop,soft","""Maps""는 부드러운 팝 사운드와 함께 감정이 깊이 담긴 곡입니다. 에너지가 높고 경쾌한 비트가 느껴지지만, 단조의 분위기가 슬픈 감정을 더해줍니다. 전체적으로는 댄스하기 좋은 리듬을 가지고 있으면서도, 감정적으로는 복잡한 느낌을 주는 매력적인 트랙입니다."
0.934,127.066,0.417,-3.908,0.132,0.287,System Of A Down,4,0.119,83,spotify:track:2DlHlPMa4M17kufBvI2lEN,2DlHlPMa4M17kufBvI2lEN,Chop Suey!,0.0015,0,7,210240,0.000278,music,"metal,death","""Chop Suey!""는 강렬한 에너지를 가진 곡으로, 격렬한 비트와 함께 어두운 분위기를 자아냅니다. 단조의 음색이 곡의 긴장감을 더욱 부각시키며, 빠른 템포와 높은 볼륨이 청자를 압도합니다. 전체적으로 불안정하고 혼란스러운 느낌을 주며, 듣는 이로 하여금 강한 감정을 불러일으키는 매력이 있습니다."
0.866,128.038,0.578,-3.804,0.257,0.619,WALK THE MOON,4,0.0619,83,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,0.0,1,1,199080,0.00701,music,"pop,throwback","""Shut Up and Dance""는 경쾌하고 활기찬 분위기를 자아내는 곡입니다. 높은 에너지와 밝은 장조로 구성되어 있어, 듣는 이로 하여금 자연스럽게 몸을 움직이게 만드는 매력이 있습니다. 빠른 템포와 적은 어쿠스틱 요소 덕분에 현대적인 팝 사운드를 강조하며, 파티나 즐거운 순간에 잘 어울리는 곡입니다."
0.783,124.08,0.532,-5.697,0.161,0.643,Avicii,4,0.0523,83,spotify:track:0nrRP2bk19rLc0orkWPQk2,0nrRP2bk19rLc0orkWPQk2,Wake Me Up,0.0012,1,2,247427,0.0038,music,"pop,throwback","""Wake Me Up""은 활기찬 에너지를 지닌 곡으로, 경쾌한 비트와 함께 긍정적인 분위기를 자아냅니다. 장조의 밝은 멜로디가 주를 이루며, 듣는 이로 하여금 자연스럽게 몸을 흔들고 싶어지게 만드는 댄스 가능성을 지니고 있습니다. 전체적으로는 약간의 감성을 담고 있으면서도, 빠른 템포와 강렬한 사운드로 청중을 사로잡는 매력이 돋보입니다."
0.887,122.509,0.532,-3.757,0.294,0.794,Bon Jovi,4,0.0335,83,spotify:track:37ZJ0p5Jm13JPevGcx4SkF,37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,0.000206,1,0,249293,0.0778,music,"pop,throwback","""Livin' On A Prayer""는 강렬한 에너지를 지닌 곡으로, 희망적이고 긍정적인 분위기를 전달합니다. 장조로 구성되어 있어 밝고 경쾌한 느낌을 주며, 중간 정도의 댄스 가능성 덕분에 리듬에 맞춰 몸을 흔들고 싶어지는 매력이 있습니다. 전체적으로 힘찬 비트와 함께 고조되는 감정이 잘 어우러져, 듣는 이에게 활력을 불어넣는 곡입니다."
0.711,125.135,0.692,-7.498,0.12,0.875,"Eurythmics, Annie Lennox, Dave Stewart",4,0.0317,83,spotify:track:1TfqLAPs4K3s2rJMoCokcS,1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - 2005 Remaster,0.0,0,0,216933,0.225,music,"pop,throwback","이 곡은 강렬한 에너지를 지니고 있으며, 경쾌한 비트와 함께 댄스하기 좋은 분위기를 만들어냅니다. 다소 어두운 단조의 멜로디가 매력적으로 다가오며, 감정적인 깊이를 더합니다. 전체적으로는 긍정적인 느낌이 강하게 드는 곡으로, 듣는 이에게 꿈과 희망을 불어넣는 듯한 매력을 지니고 있습니다."
0.837,120.028,0.755,-2.718,0.289,0.714,Kesha,4,0.142,83,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i,0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,0.0,0,2,199693,0.0991,music,"pop,throwback","""TiK ToK""은 강렬한 에너지를 지닌 곡으로, 경쾌한 비트와 함께 흥겨운 분위기를 자아냅니다. 다소 어두운 단조의 멜로디가 느껴지지만, 전체적으로는 즐거움과 활력이 넘치는 느낌을 주며, 댄스하기 좋은 리듬을 가지고 있습니다. 이 곡은 파티 분위기를 한껏 고조시키며, 듣는 이로 하여금 자연스럽게 몸을 움직이게 만드는 매력이 있습니다."
0.76,99.947,0.655,-3.669,0.299,0.409,Justin Bieber,4,0.045,83,spotify:track:09CtPGIpYB4BrO8qb1RGsF,09CtPGIpYB4BrO8qb1RGsF,Sorry,0.0,0,0,200787,0.0797,music,"pop,throwback","""Sorry""는 강렬한 에너지를 지닌 곡으로, 리드미컬한 비트와 함께 감정적인 분위기를 전달합니다. 다소 우울한 단조의 멜로디가 특징적이며, 듣는 이로 하여금 깊은 감정에 빠져들게 합니다. 중간 템포의 댄스 비트는 경쾌함을 더하면서도, 전체적으로는 복잡한 감정을 느끼게 하는 매력을 지니고 있습니다."
0.838,143.04,0.774,-3.914,0.242,0.924,Britney Spears,4,0.114,83,spotify:track:6I9VzXrHxO9rA9A5euc8Ak,6I9VzXrHxO9rA9A5euc8Ak,Toxic,0.025,0,5,198800,0.0249,music,"pop,throwback","이 곡은 강렬한 에너지를 지닌 팝 트랙으로, 빠른 비트와 경쾌한 리듬이 돋보입니다. 밝은 분위기를 전달하는 높은 발란스와 함께, 중후한 단조의 멜로디가 독특한 매력을 더해줍니다. 전체적으로 신나는 댄스 비트와 함께 강한 감정이 얽힌 느낌을 주며, 청중을 매료시키는 힘이 느껴집니다."
0.943,94.612,0.331,-3.188,0.242,0.296,Evanescence,4,0.0698,83,spotify:track:0COqiPhxzoWICwFCS4eZcp,0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,2.06e-06,0,4,235893,0.00721,music,"punk,pop punk","""Bring Me To Life""는 강렬한 에너지를 지닌 곡으로, 어두운 분위기와 함께 깊은 감정을 전달합니다. 빠른 템포와 함께 강한 비트가 특징이며, 단조의 음색이 곡의 긴장감을 더욱 부각시킵니다. 뚜렷한 멜로디와 함께 다소 우울한 느낌이 감도는 이 곡은 듣는 이로 하여금 강한 몰입감을 느끼게 합니다."
0.925,86.989,0.749,-5.034,0.52,0.641,"Eminem, Rihanna",4,0.227,83,spotify:track:15JINEqzVMv3SvJTAXAKED,15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,0.0,1,10,263373,0.241,music,"blues,classic","""Love The Way You Lie""는 강렬한 에너지를 지닌 곡으로, 감정의 격렬함이 느껴집니다. 비트는 느리지만, 리듬감이 뛰어나며, 듣는 이로 하여금 자연스럽게 몸을 움직이게 합니다. 전체적으로는 어두운 주제를 다루면서도 장조의 밝은 멜로디가 조화를 이루어 복잡한 감정을 전달하는 매력적인 곡입니다."
0.751,129.994,0.701,-8.39,0.15,0.22,Taylor Swift,4,0.0502,83,spotify:track:4q5YezDOIPcoLr8R81x9qy,4q5YezDOIPcoLr8R81x9qy,I Can Do It With a Broken Heart,0.0,1,0,218005,0.123,music,"gaming,modern","이 곡은 에너지가 꽤 높은 편으로, 경쾌한 비트와 함께 댄스하기 좋은 요소를 지니고 있습니다. 그러나 발랄한 멜로디와는 대조적으로, 감정적으로는 다소 우울한 분위기를 풍기며, 듣는 이에게 복잡한 감정을 불러일으킵니다. 전체적으로는 밝은 장조의 조화 속에서 깊은 감성을 느낄 수 있는 곡입니다."
0.628,140.053,0.668,-4.692,0.0293,0.568,LISA,4,0.046,83,spotify:track:6vvPecFTmWxDfEJ6cYT1wa,6vvPecFTmWxDfEJ6cYT1wa,Rockstar,0.0,1,8,138213,0.129,music,"k-pop,modern","""Rockstar""는 경쾌하고 활기찬 분위기를 자아내는 곡입니다. 중간 정도의 에너지를 바탕으로, 댄스하기 좋은 리듬과 함께 긍정적인 감정을 불러일으키는 멜로디가 특징입니다. 빠른 템포와 함께 강한 비트가 어우러져, 듣는 이로 하여금 자연스럽게 몸을 움직이게 만드는 매력을 지니고 있습니다."
0.47,67.086,0.598,-8.744,0.505,0.879,Brenda Lee,4,0.0496,83,spotify:track:2EjXfH91m7f8HiJN1yQg97,2EjXfH91m7f8HiJN1yQg97,Rockin' Around The Christmas Tree,0.0,1,8,126267,0.617,music,"pop,global","""Rockin' Around The Christmas Tree""는 따뜻하고 경쾌한 분위기를 자아내는 곡입니다. 중간 정도의 에너지를 지니고 있으며, 밝고 긍정적인 감정을 전달하는 장조로 구성되어 있어 듣는 이에게 기분 좋은 느낌을 줍니다. 느긋한 템포와 함께 적당한 댄스 가능성을 지니고 있어, 크리스마스의 즐거운 순간들을 함께 나누고 싶어지는 곡입니다."
0.957,126.035,0.804,-5.452,0.114,0.962,Charli xcx,4,0.034,83,spotify:track:19RybK6XDbAVpcdxSbZL1o,19RybK6XDbAVpcdxSbZL1o,Apple,0.0174,1,0,151740,0.125,music,"gaming,modern","이 곡은 높은 에너지와 밝은 분위기를 자아내며, 듣는 이로 하여금 자연스럽게 몸을 움직이게 만드는 댄스 가능성이 돋보입니다. 경쾌한 비트와 함께 경쾌한 멜로디가 어우러져, 마치 게임 속에서 즐거운 순간을 만끽하는 듯한 기분을 선사합니다. 전체적으로 긍정적이고 활기찬 느낌이 가득한 곡으로, 듣는 이에게 활력을 불어넣는 매력이 있습니다."
0.676,162.012,0.814,-4.67,0.119,0.312,"Future, Metro Boomin, Kendrick Lamar",4,0.231,83,spotify:track:2tudvzsrR56uom6smgOcSf,2tudvzsrR56uom6smgOcSf,Like That,1.28e-05,0,11,267707,0.00709,music,"gaming,modern","""Like That""은 강렬한 에너지를 지닌 곡으로, 빠른 템포와 높은 댄스 가능성 덕분에 역동적인 분위기를 자아냅니다. 그러나 음색은 단조로 어두운 느낌을 주며, 전체적으로는 다소 차가운 감정을 느낄 수 있습니다. 이 곡은 현대적인 게임 사운드트랙에 잘 어울리며, 청중을 압도하는 강한 비트와 함께 긴장감 넘치는 경험을 제공합니다."
0.715,199.892,0.475,-5.371,0.135,0.159,"DJ Snake, Justin Bieber",4,0.058,83,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,2.67e-05,1,8,205947,0.0863,music,"electronic,modern","""Let Me Love You""는 강렬한 에너지를 지닌 전자 음악으로, 빠른 템포와 함께 다소 어두운 분위기를 자아냅니다. 발랄함보다는 깊은 감정을 전달하며, 댄스 비트가 느껴지지만 전체적으로는 차분한 느낌이 강합니다. 이 곡은 사랑에 대한 갈망을 담고 있는 듯하면서도, 그 안에 복잡한 감정이 얽혀 있는 듯한 매력을 지니고 있습니다."
0.642,83.389,0.463,-4.474,0.0686,0.339,"Future, Drake, Tems",4,0.34,82,spotify:track:59nOXPmaKlBfGMDeOVGrIK,59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),0.0,1,1,189893,0.314,music,"latin,afro-latin","""WAIT FOR U""는 중간 정도의 에너지를 지닌 곡으로, 감정적으로 깊이 있는 분위기를 자아냅니다. 느긋한 템포와 함께 약간의 우울함이 느껴지는 발라드적 요소가 더해져, 듣는 이로 하여금 사색에 잠기게 합니다. 전체적으로는 부드러운 멜로디와 함께 감정적인 여운을 남기는 곡입니다."
0.621,191.868,0.525,-7.364,0.291,0.592,Ariana Grande,4,0.117,82,spotify:track:0lizgQ7Qw35od7CYaoMBZb,0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,0.0,1,7,204093,0.0489,music,"pop,global","""Santa Tell Me""는 경쾌하고 밝은 분위기를 자아내는 곡입니다. 중간 정도의 댄스 가능성과 에너지를 바탕으로, 빠른 템포가 리드미컬한 느낌을 더해줍니다. 장조로 구성된 이 곡은 듣는 이에게 즐거움과 희망적인 감정을 선사하며, 크리스마스의 설렘을 잘 표현하고 있습니다."
0.563,105.008,0.833,-5.593,0.139,0.343,"Rauw Alejandro, Bad Bunny",4,0.204,82,spotify:track:0l0vcZMU7AOeQmUIREoI2U,0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,1.27e-05,0,4,182857,0.528,music,"pop,global","""Qué Pasaría...""는 중간 정도의 에너지를 지닌 곡으로, 감정적으로 깊이 있는 분위기를 자아냅니다. 댄스하기 좋은 리듬이지만, 전체적으로는 약간 우울한 느낌이 드는 단조의 멜로디가 특징입니다. 적당한 템포와 부드러운 사운드가 어우러져, 듣는 이로 하여금 감상에 몰입하게 만드는 매력이 있습니다."
0.668,87.973,0.573,-4.356,0.109,0.145,"Metro Boomin, Future, Don Toliver",4,0.0467,82,spotify:track:2Hh3ETdQKrmSI3QS0hme7g,2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),4.01e-05,0,7,199920,0.189,music,"arabic,modern","""Too Many Nights""는 어두운 감성을 지닌 곡으로, 낮은 발랄함과 함께 깊은 에너지를 전달합니다. 느긋한 템포와 함께 약간의 그루비함이 느껴지며, 감정적으로 무게감 있는 분위기를 자아냅니다. 전체적으로 차분하면서도 강렬한 느낌이 공존하는, 현대적인 아랍 음악의 매력을 잘 담고 있습니다."
0.345,84.581,0.559,-13.496,0.141,0.458,Red Hot Chili Peppers,4,0.0459,82,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,0.000105,1,4,264307,0.0576,music,"rock,classic","""Under the Bridge""는 부드럽고 서정적인 분위기를 지닌 곡입니다. 에너지가 낮고 템포가 느리며, 감정적으로 깊이 있는 멜로디가 특징입니다. 장조의 밝은 화음 속에서도 약간의 쓸쓸함이 느껴지며, 듣는 이에게 잔잔한 감동을 줍니다."
